timestamp,alpha_id,expression,archetype,hypothesis,source,sharpe,fitness,turnover,returns,drawdown,margin,rejection_reason
2026-09-18T19:31:21.438075+00:00,E5pJb80m,"trade_when(abs(rank(ts_decay_linear((call_breakeven_30 - forward_price_30) / close * implied_volatility_mean_skew_30 * sqrt(30/252.0), 20)) - 0.5) > 0.30, group_neutralize(rank(ts_decay_linear((call_breakeven_30 - forward_price_30) / close * implied_volatility_mean_skew_30 * sqrt(30/252.0), 20)), subindustry), -1)",Mutation(breakeven),"Implements turnover-reduction smoothing by extending the linear decay window from 12 to 20 days. This reduces the frequency of position flips, thereby boosting the Fitness metric by lowering transaction costs while preserving the signal's directional integrity. The entry threshold is relaxed from 0.35 to 0.30 to compensate for the reduced signal volatility inherent in the longer smoothing window, maintaining a similar trade frequency and risk-adjusted return profile.",,1.6900,1.3800,0.0557,0.0834,0.0838,0.002994,"SUBMISSION_REJECTED: {""is"":{""checks"":[{""name"":""LOW_SHARPE"",""result"":""PASS"",""limit"":1.25,""value"":1.69},{""name"":""LOW_FITNESS"",""result"":""PASS"",""limit"":1.0,""value"":1.38},{""name"":""LOW_TURNOVER"",""result"":""PASS"",""limit"":0.01,""va"
2026-09-18T19:31:38.849995+00:00,e7bwpmJg,"trade_when(volume > adv20, trade_when(abs(rank(ts_decay_linear(ts_decay_linear((call_breakeven_30 - forward_price_30) / close * (implied_volatility_mean_skew_30 * sqrt(30/252.0)), 12), 5)) - 0.5) > 0.33, group_neutralize(rank(ts_decay_linear(ts_decay_linear((call_breakeven_30 - forward_price_30) / close * (implied_volatility_mean_skew_30 * sqrt(30/252.0)), 12), 5)), subindustry), -1), -1)",Mutation(breakeven),"Stage 0 passer (Sharpe=1.69, Fit=1.34)",,1.6900,1.3400,0.0488,0.0783,0.0760,0.003207,"SUBMISSION_REJECTED: {""is"":{""checks"":[{""name"":""LOW_SHARPE"",""result"":""PASS"",""limit"":1.25,""value"":1.69},{""name"":""LOW_FITNESS"",""result"":""PASS"",""limit"":1.0,""value"":1.34},{""name"":""LOW_TURNOVER"",""result"":""PASS"",""limit"":0.01,""va"
2026-09-18T19:31:56.579454+00:00,mLmkkRX9,"trade_when(abs(rank(ts_decay_linear((call_breakeven_90 - forward_price_90) / close * (implied_volatility_mean_skew_90 * sqrt(90/252.0)) / (implied_volatility_mean_90 + 0.01), 20)) - 0.5) > 0.38, group_neutralize(rank(ts_decay_linear((call_breakeven_90 - forward_price_90) / close * (implied_volatility_mean_skew_90 * sqrt(90/252.0)) / (implied_volatility_mean_90 + 0.01), 20)), subindustry), -1)",breakeven,"Normalizing the skew-adjusted breakeven gap by ATM IV removes the level effect of volatility, isolating the relative efficiency of the skew premium; stocks with high relative skew premiums (high breakeven vol margin) exhibit stronger mean-reversion in their option-implied drift over the 90-day horizon. [Optimized: CALIBRATION_DECAY_24]",,1.4000,1.1100,0.0267,0.0789,0.1223,0.005901,"SUBMISSION_REJECTED: {""is"":{""checks"":[{""name"":""LOW_SHARPE"",""result"":""PASS"",""limit"":1.25,""value"":1.4},{""name"":""LOW_FITNESS"",""result"":""PASS"",""limit"":1.0,""value"":1.11},{""name"":""LOW_TURNOVER"",""result"":""PASS"",""limit"":0.01,""val"
2026-09-18T19:32:17.340664+00:00,pwRgvoO3,"trade_when(volume > adv20, trade_when(abs(rank(ts_decay_linear((call_breakeven_60 - forward_price_60) / close * (implied_volatility_mean_skew_60 * sqrt(60/252.0)), 20)) - 0.5) > 0.35, group_neutralize(rank(ts_decay_linear((call_breakeven_60 - forward_price_60) / close * (implied_volatility_mean_skew_60 * sqrt(60/252.0)), 20)), subindustry), -1), -1)",Mutation(breakeven),"Extending the tenor to 60 days captures a more stable forward‑breakeven divergence, while a 20‑day decay smooths short‑term noise. Adding a volume‑vs‑average‑daily‑volume gate (volume > adv20) restricts trades to periods of high liquidity, reducing turnover and execution drag without altering the core mean‑reversion signal.",,1.5700,1.2800,0.0411,0.0829,0.0621,0.004036,"SUBMISSION_REJECTED: {""is"":{""checks"":[{""name"":""LOW_SHARPE"",""result"":""PASS"",""limit"":1.25,""value"":1.57},{""name"":""LOW_FITNESS"",""result"":""PASS"",""limit"":1.0,""value"":1.28},{""name"":""LOW_TURNOVER"",""result"":""PASS"",""limit"":0.01,""va"
2026-09-18T19:32:31.045617+00:00,RRbn2YEn,"trade_when(abs(ts_zscore(ts_decay_linear((call_breakeven_60 - forward_price_60) / close * (implied_volatility_mean_skew_60 * sqrt(60/252.0)), 12), 20)) > 0.75, trade_when(abs(rank(ts_decay_linear(ts_decay_linear((call_breakeven_60 - forward_price_60) / close * (implied_volatility_mean_skew_60 * sqrt(60/252.0)), 12), 8)) - 0.5) > 0.30, group_neutralize(rank(ts_decay_linear(ts_decay_linear((call_breakeven_60 - forward_price_60) / close * (implied_volatility_mean_skew_60 * sqrt(60/252.0)), 12), 8)), sector), -1), -1)",Mutation(Mutation(breakeven)),"Extending the tenor to 60 days captures a longer‑dated consensus on forward‑breakeven dynamics while preserving the sqrt‑time scaling of skew. A slightly longer inner decay (8 days) smooths the already‑smoothed series, reducing turnover. The rank‑threshold is relaxed to 0.30 to admit more trades when the longer‑tenor signal is extreme, balancing hit‑rate against signal strength. Sector neutralization remains to retain robustness across broader industry groups.",,1.6000,1.3400,0.0497,0.0875,0.0722,0.003521,"SUBMISSION_REJECTED: {""is"":{""checks"":[{""name"":""LOW_SHARPE"",""result"":""PASS"",""limit"":1.25,""value"":1.6},{""name"":""LOW_FITNESS"",""result"":""PASS"",""limit"":1.0,""value"":1.34},{""name"":""LOW_TURNOVER"",""result"":""PASS"",""limit"":0.01,""val"
2026-09-18T19:32:54.995542+00:00,QPbXq85G,"trade_when(abs(rank(ts_decay_linear(ts_decay_linear(((call_breakeven_60 - forward_price_60) / close * implied_volatility_mean_skew_60 * sqrt(60/252.0)), 12), 5)) - 0.5) > 0.35, group_neutralize(rank(ts_decay_linear(ts_decay_linear(((call_breakeven_60 - forward_price_60) / close * implied_volatility_mean_skew_60 * sqrt(60/252.0)), 12), 5)), subindustry), -1)",Mutation(breakeven),"Switching to the 60‑day tenor lengthens the view of tail‑risk pricing, allowing the metric to capture slower‑moving mispricings that the 30‑day version may miss. Nesting a second ts_decay_linear(…,5) smooths the raw decay signal, cutting turnover while preserving the directional edge. The same sub‑industry neutralization keeps the exposure sector‑neutral but still leverages fine‑grained cross‑sectional differences.",,1.5800,1.2900,0.0457,0.0839,0.0736,0.003667,"SUBMISSION_REJECTED: {""is"":{""checks"":[{""name"":""LOW_SHARPE"",""result"":""PASS"",""limit"":1.25,""value"":1.58},{""name"":""LOW_FITNESS"",""result"":""PASS"",""limit"":1.0,""value"":1.29},{""name"":""LOW_TURNOVER"",""result"":""PASS"",""limit"":0.01,""va"
2026-09-18T19:33:21.948402+00:00,9qjL320r,"trade_when(volume > adv20, trade_when(abs(rank(ts_decay_linear((call_breakeven_30 - forward_price_30) / close * (implied_volatility_mean_skew_30 * sqrt(30/252.0)), 12)) - 0.5) > 0.35, group_neutralize(rank(ts_decay_linear((call_breakeven_30 - forward_price_30) / close * (implied_volatility_mean_skew_30 * sqrt(30/252.0)), 5)), subindustry), -1), -1)",Mutation(breakeven),"Reducing the decay window to 5 days dampens high‑frequency noise and turnover, while gating on volume > adv20 ensures trades are executed in sufficiently liquid stocks. This combination preserves the core mean‑reversion signal but improves execution quality and may enhance the risk‑adjusted return. [Optimized: CONVICTION_SMOOTH_T35]",,1.6400,1.2800,0.0448,0.0762,0.0854,0.003404,"SUBMISSION_REJECTED: {""is"":{""checks"":[{""name"":""LOW_SHARPE"",""result"":""PASS"",""limit"":1.25,""value"":1.64},{""name"":""LOW_FITNESS"",""result"":""PASS"",""limit"":1.0,""value"":1.28},{""name"":""LOW_TURNOVER"",""result"":""PASS"",""limit"":0.01,""va"
2026-09-18T19:33:38.982742+00:00,ZYbZavw3,"trade_when(abs(rank(ts_decay_linear(((call_breakeven_60 - forward_price_60) / close * implied_volatility_mean_skew_60 * sqrt(60/252.0)) * (1 + ts_zscore(pcr_vol_60 / (pcr_oi_60 + 0.001), 10)), 20)) - 0.5) > 0.30, group_neutralize(rank(ts_decay_linear(((call_breakeven_60 - forward_price_60) / close * implied_volatility_mean_skew_60 * sqrt(60/252.0)) * (1 + ts_zscore(pcr_vol_60 / (pcr_oi_60 + 0.001), 10)), 20)), subindustry), -1)",Mutation(Mutation(breakeven)),"The base 60‑day skew spread is weighted by a 10‑day z‑score of the PCR volume‑to‑OI flow, amplifying the signal when aggressive institutional order flow is present. Adding this flow‑adjusted multiplier and moving neutralization to the sub‑industry level sharpens the edge while preserving the original mean‑reversion decay window, yielding a higher information ratio with modest turnover.",,1.6400,1.3900,0.0649,0.0902,0.0912,0.002781,"SUBMISSION_REJECTED: {""is"":{""checks"":[{""name"":""LOW_SHARPE"",""result"":""PASS"",""limit"":1.25,""value"":1.64},{""name"":""LOW_FITNESS"",""result"":""PASS"",""limit"":1.0,""value"":1.39},{""name"":""LOW_TURNOVER"",""result"":""PASS"",""limit"":0.01,""va"
2026-09-18T19:33:59.417066+00:00,gJbzwLWg,"trade_when(volume > adv20, trade_when(abs(rank(ts_decay_linear(ts_decay_linear((call_breakeven_60 - forward_price_60) / close * implied_volatility_mean_skew_60 * sqrt(60/252.0), 20), 5)) - 0.5) > 0.30, group_neutralize(rank(ts_decay_linear(ts_decay_linear((call_breakeven_60 - forward_price_60) / close * implied_volatility_mean_skew_60 * sqrt(60/252.0), 20), 5)), sector), -1), -1)",Mutation(Mutation(breakeven)),"Adding a second short‑term decay (5‑day) further smooths the 60‑day skew‑basis series, reducing turnover. Gating on high relative volume (volume > adv20) activates the trade only in periods of strong market participation, which should improve signal reliability and preserve the sector‑wide diversification.",,1.5500,1.2800,0.0442,0.0847,0.0666,0.003836,"SUBMISSION_REJECTED: {""is"":{""checks"":[{""name"":""LOW_SHARPE"",""result"":""PASS"",""limit"":1.25,""value"":1.55},{""name"":""LOW_FITNESS"",""result"":""PASS"",""limit"":1.0,""value"":1.28},{""name"":""LOW_TURNOVER"",""result"":""PASS"",""limit"":0.01,""va"
2026-09-18T19:34:13.673269+00:00,RRbWQ10j,"trade_when(volume > adv20, trade_when(abs(rank(ts_decay_linear(ts_decay_linear((call_breakeven_30 - forward_price_30) / close * (implied_volatility_mean_skew_30 * sqrt(30/252.0)), 12), 5)) - 0.5) > 0.34, group_neutralize(rank(ts_decay_linear(ts_decay_linear((call_breakeven_30 - forward_price_30) / close * (implied_volatility_mean_skew_30 * sqrt(30/252.0)), 12), 5)), subindustry), -1), -1)",Mutation(breakeven),"Adding a second ts_decay_linear (window 5) smooths the raw breakeven‑forward‑skew signal, cutting turnover, while gating trades on volume > adv20 ensures execution on liquid stocks. The tighter threshold (0.34) and sub‑industry neutralization keep the exposure focused, aiming for a higher risk‑adjusted return with lower transaction costs.",,1.6600,1.2900,0.0472,0.0756,0.0799,0.003202,"SUBMISSION_REJECTED: {""is"":{""checks"":[{""name"":""LOW_SHARPE"",""result"":""PASS"",""limit"":1.25,""value"":1.66},{""name"":""LOW_FITNESS"",""result"":""PASS"",""limit"":1.0,""value"":1.29},{""name"":""LOW_TURNOVER"",""result"":""PASS"",""limit"":0.01,""va"
2026-09-18T19:34:34.869674+00:00,1YX5jLlK,"trade_when(abs(rank(ts_decay_linear(ts_decay_linear((call_breakeven_30 - forward_price_30) / close * (implied_volatility_mean_skew_30 * sqrt(30/252.0)), 12), 5)) - 0.5) > 0.30, group_neutralize(rank(ts_decay_linear(ts_decay_linear((call_breakeven_30 - forward_price_30) / close * (implied_volatility_mean_skew_30 * sqrt(30/252.0)), 12), 5)), sector), -1)",Mutation(breakeven),"Applying a second, shorter decay (5‑day) after the original 12‑day decay further filters high‑frequency noise, yielding a smoother, more persistent signal. Lowering the entry threshold to 0.30 increases trade frequency while preserving edge, and shifting neutralization to the broader sector level improves diversification across sub‑industries.",,1.6800,1.3400,0.0566,0.0796,0.0847,0.002815,"SUBMISSION_REJECTED: {""is"":{""checks"":[{""name"":""LOW_SHARPE"",""result"":""PASS"",""limit"":1.25,""value"":1.68},{""name"":""LOW_FITNESS"",""result"":""PASS"",""limit"":1.0,""value"":1.34},{""name"":""LOW_TURNOVER"",""result"":""PASS"",""limit"":0.01,""va"
2026-09-18T19:35:00.539660+00:00,1YX5WMnm,"trade_when(abs(rank(ts_decay_linear(ts_decay_linear((call_breakeven_30 - forward_price_30) / close * implied_volatility_mean_skew_30 * sqrt(30/252.0), 15), 5)) - 0.5) > 0.28, group_neutralize(rank(ts_decay_linear(ts_decay_linear((call_breakeven_30 - forward_price_30) / close * implied_volatility_mean_skew_30 * sqrt(30/252.0), 15), 5)), sector), -1)",Mutation(Mutation(Mutation(breakeven))),"Switching to the 30‑day tenor captures more recent market sentiment while still preserving a medium‑term view. The inner decay window is shortened to 15 days (instead of 20) to reduce lag, and the outer 5‑day smoothing keeps turnover low. Because the signal is slightly noisier at a shorter tenor, the entry threshold is relaxed to 0.28, aiming to keep trade frequency comparable while exploiting the faster‑moving skew‑basis dynamics.",,1.6600,1.3500,0.0579,0.0827,0.0849,0.002858,"SUBMISSION_REJECTED: {""is"":{""checks"":[{""name"":""LOW_SHARPE"",""result"":""PASS"",""limit"":1.25,""value"":1.66},{""name"":""LOW_FITNESS"",""result"":""PASS"",""limit"":1.0,""value"":1.35},{""name"":""LOW_TURNOVER"",""result"":""PASS"",""limit"":0.01,""va"
2026-09-18T19:35:14.655624+00:00,2rwdZnww,"trade_when(volume > adv20, trade_when(abs(rank(ts_decay_linear(ts_decay_linear((call_breakeven_30 - forward_price_30) / close * (implied_volatility_mean_skew_30 * sqrt(30/252.0)), 12), 5)) - 0.5) > 0.35, group_neutralize(rank(ts_decay_linear(ts_decay_linear((call_breakeven_30 - forward_price_30) / close * (implied_volatility_mean_skew_30 * sqrt(30/252.0)), 12), 5)), sector), -1), -1)",Mutation(breakeven),"Adding a liquidity gate (volume > adv20) filters out low‑liquidity stocks, reducing execution slippage. Nesting a second short‑window decay (5‑day) on the primary 12‑day decay smooths the metric further, cutting turnover and noise. Neutralizing by sector broadens the cross‑sectional comparison while the tighter gating aims to improve risk‑adjusted returns.",,1.6500,1.2600,0.0433,0.0734,0.0797,0.003394,"SUBMISSION_REJECTED: {""is"":{""checks"":[{""name"":""LOW_SHARPE"",""result"":""PASS"",""limit"":1.25,""value"":1.65},{""name"":""LOW_FITNESS"",""result"":""PASS"",""limit"":1.0,""value"":1.26},{""name"":""LOW_TURNOVER"",""result"":""PASS"",""limit"":0.01,""va"
2026-09-18T19:35:29.356827+00:00,omLOz8nb,"trade_when(volume > adv20, trade_when(abs(rank(ts_decay_linear((call_breakeven_30 - forward_price_30) / close * implied_volatility_mean_skew_30 * sqrt(30/252.0), 12)) - 0.5) > 0.35, group_neutralize(rank(ts_decay_linear((call_breakeven_30 - forward_price_30) / close * implied_volatility_mean_skew_30 * sqrt(30/252.0), 12)), subindustry), -1), -1)",Mutation(breakeven),"Volume gating activates the core 30‑day skew‑margin strategy only when liquidity exceeds the 20‑day ADV, reducing slippage and execution risk while preserving the original tail‑risk mispricing signal.",,1.6700,1.3000,0.0492,0.0755,0.0844,0.003068,"SUBMISSION_REJECTED: {""is"":{""checks"":[{""name"":""LOW_SHARPE"",""result"":""PASS"",""limit"":1.25,""value"":1.67},{""name"":""LOW_FITNESS"",""result"":""PASS"",""limit"":1.0,""value"":1.3},{""name"":""LOW_TURNOVER"",""result"":""PASS"",""limit"":0.01,""val"
2026-09-18T19:35:48.661615+00:00,gJbAVmLQ,"trade_when(volume > adv20, trade_when(abs(rank(ts_decay_linear((call_breakeven_30 - forward_price_30) / close * (implied_volatility_mean_skew_30 * sqrt(30/252.0)), 12)) - 0.5) > 0.35, group_neutralize(rank(ts_decay_linear((call_breakeven_30 - forward_price_30) / close * (implied_volatility_mean_skew_30 * sqrt(30/252.0)), 12)), subindustry), -1), -1)",Mutation(breakeven),"Stage 0 passer (Sharpe=1.67, Fit=1.30)",,1.6700,1.3000,0.0492,0.0754,0.0844,0.003066,"SUBMISSION_REJECTED: {""is"":{""checks"":[{""name"":""LOW_SHARPE"",""result"":""PASS"",""limit"":1.25,""value"":1.67},{""name"":""LOW_FITNESS"",""result"":""PASS"",""limit"":1.0,""value"":1.3},{""name"":""LOW_TURNOVER"",""result"":""PASS"",""limit"":0.01,""val"
